,,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,wg total comm,ig total comm,workload finished at,total comp,total exposed comm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,2198.077000,2317.352000,3271.557000,11720.714000,0.000000,0.000000,11720.714000,231464.398000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,5861.258000,0.000000,0.000000,5861.258000,837522.078000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,15626.506000,0.000000,0.000000,15626.506000,7324589.924000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,2198.077000,2317.352000,3271.557000,4691.850000,0.000000,0.000000,4691.850000,921844.469000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,2198.077000,2317.352000,3271.557000,3129.354000,0.000000,0.000000,3129.354000,815891.986000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layernorm2,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,7235.199000,0.000000,1201801.381000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,11141.375000,0.000000,56321.672000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,5281.919000,0.000000,757476.136000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,15047.167000,0.000000,7306006.440000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,4112.511000,0.000000,827384.214000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,2550.015000,0.000000,726217.288000,3129.354000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1203423.687000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,174533.188000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,759045.029000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,7318256.591000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,829380.362000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,727603.073000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1205526.661000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,172378.873000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,758904.902000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,7320252.730000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,830949.255000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,728988.858000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Softmax4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QKV4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,0.199000,0.199000,0.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concat4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,562.298000,579.338000,817.889000,7814.538000,0.000000,249421.055000,7814.538000,1467145.518000,250000.394000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,562.298000,579.338000,817.889000,11720.714000,0.000000,374421.119000,11720.714000,129172.754000,375000.458000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,562.298000,579.338000,817.889000,5861.258000,0.000000,186921.087000,5861.258000,952949.997000,187500.426000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,562.298000,579.338000,817.889000,15626.506000,0.000000,499420.863000,15626.506000,7807998.516000,500000.202000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,562.298000,579.338000,817.889000,4691.850000,0.000000,149421.119000,4691.850000,985785.362000,150000.458000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,562.298000,579.338000,817.889000,3129.354000,0.000000,99421.055000,3129.354000,754355.075000,100000.394000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relu4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,5497.185000,0.000000,1686970.864000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,9403.361000,0.000000,228413.817000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,3543.905000,0.000000,1089910.982000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,13309.153000,0.000000,7866284.267000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,2374.497000,0.000000,1134394.589000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,3271.557000,2317.352000,2198.077000,0.000000,0.000000,812.001000,0.000000,984838.558000,3129.354000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X4W2b2,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,2198.077000,2317.352000,3271.557000,7814.538000,0.000000,0.000000,7814.538000,1666492.183000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,2198.077000,2317.352000,3271.557000,11720.714000,0.000000,0.000000,11720.714000,231464.398000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,5861.258000,0.000000,0.000000,5861.258000,1079045.476000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,2198.077000,2317.352000,3271.557000,15626.506000,0.000000,0.000000,15626.506000,7874217.676000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,2198.077000,2317.352000,3271.557000,4691.850000,0.000000,0.000000,4691.850000,1123529.083000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,2198.077000,2317.352000,3271.557000,3129.354000,0.000000,0.000000,3129.354000,970799.216000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
layernorm4,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,51.118000,36.208000,51.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,7235.199000,0.000000,1503964.169000,7814.538000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,11141.375000,0.000000,56321.672000,11720.714000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,5281.919000,0.000000,981909.820000,5861.258000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,15047.167000,0.000000,7861615.751000,15626.506000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,4112.511000,0.000000,1010270.094000,4691.850000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,2550.015000,0.000000,846456.442000,3129.354000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1505586.475000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,174533.188000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,983478.713000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_fc_ring_switch.json-3d_fc_ring_switch_themis_scf.txt-100-8 16 8-7 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,7863611.890000,0.000000,9537096.170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_switch_switch_switch.json-4d_ring_switch_switch_switch_themis_scf.txt-100-4 4 8 8-2 8 4 1-125 25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1011838.987000,0.000000,1722272.518000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-4d_ring_fc_ring_switch.json-4d_ring_fc_ring_switch_themis_scf.txt-100-4 8 4 8-2 7 6 1-187.5 25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,774598.127000,0.000000,1451207.825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V5,DDL_themis-Transformer_HybridParallel.txt-2d_switch.json-2d_switch_themis_scf.txt-100-16 64-6 1-25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,1494230.745000,0.000000,2558354.119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_homo.json-3d_switch_homo_themis_scf.txt-100-16 8 8-4 4 1-25 25 100-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,172378.873000,0.000000,2944006.836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DDL_themis-Transformer_HybridParallel.txt-3d_switch_hetero.json-3d_switch_hetero_themis_scf.txt-100-16 8 8-8 4 1-25 25 50-1,817.889000,579.338000,562.298000,0.000000,0.000000,0.000000,0.000000,983338.586000,0.000000,1764850.013000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
