DATA
8
features.0	-1	169535	NONE	0	2755657	NONE	0	167887	ALLREDUCE	92928	0
features.3	-1	4529250	NONE	0	4358783	NONE	0	5925000	ALLREDUCE	1228800	0
features.6	-1	3155680	NONE	0	3046559	NONE	0	4141280	ALLREDUCE	2654208	0
features.8	-1	3713600	NONE	0	4020982	NONE	0	4247760	ALLREDUCE	3538944	0
features.10	-1	2700820	NONE	0	2682560	NONE	0	2807060	ALLREDUCE	2359296	0
classifier.1	-1	5768500	NONE	0	4928540	NONE	0	5547720	ALLREDUCE	150994944	0
classifier.4	-1	2539800	NONE	0	2040140	NONE	0	2506600	ALLREDUCE	67108864	0
classifier.6	-1	514600	NONE	0	893080	NONE	0	420810	ALLREDUCE	16384000	0
